[truffle]   rewrite NonLocalSelf                                       |From M ArgumentReadNode$NonLocalSelfReadNode  |To M ArgumentReadNode$LocalSelfReadNode     |Reason unknown at Platform.ns:26
[truffle]   rewrite NonLocalSelf                                       |From M ArgumentReadNode$NonLocalSelfReadNode  |To M ArgumentReadNode$LocalSelfReadNode     |Reason unknown at Permute.ns:49
[truffle]   rewrite NonLocalArgumentReadNode(SourceSection(source=Permute.ns, index=1693, length=1, characters=n)) |From M ArgumentReadNode$NonLocalArgumentReadNode |To M ArgumentReadNode$LocalArgumentReadNode |Reason unknown at Permute.ns:49
[truffle]   rewrite LocalVariableReadNodeGen[#i]                       |From ? LocalVariableNodeFactory$LocalVariableReadNodeGen |To ? LocalVariableNodeFactory$LocalVariableReadNodeGen |Reason unknown at Permute.ns:49
[truffle]   rewrite NonLocalArgumentReadNode(SourceSection(source=Permute.ns, index=1580, length=1, characters=n)) |From M ArgumentReadNode$NonLocalArgumentReadNode |To M ArgumentReadNode$LocalArgumentReadNode |Reason unknown at Permute.ns:46
[truffle]   rewrite UninitMsgSend(#Object)                             |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Permute.ns:21
[truffle]   rewrite UninitializedLexicallyBound@531d693c               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedDispatchNode                     |Reason unknown at Permute.ns:21
[truffle]   rewrite UninitMsgSend(#ifNil:)                             |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Harness.ns:232
[truffle]   rewrite UninitializedReceiverSend@a137635                  |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedDispatchNode                     |Reason unknown at Harness.ns:232
[truffle]   rewrite UninitMsgSend(#platform)                           |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Harness.ns:234
[truffle]   rewrite UninitializedLexicallyBound@28d4b89a               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at Harness.ns:234
[truffle]   rewrite UninitMsgSend(#usingPlatform:andHarness:)          |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Harness.ns:234
[truffle]   rewrite UninitializedReceiverSend@6afe1c48                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedDispatchNode                     |Reason unknown at Harness.ns:234
[truffle]   rewrite UninitMsgSend(#initializer`usingPlatform:andHarness:) |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Permute.ns:21
[truffle]   rewrite UninitializedLexicallyBound@5212cca2               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedDispatchNode                     |Reason unknown at Permute.ns:21
[truffle]   rewrite UninitMsgSend(#initializer`new)                    |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Permute.ns:21
[truffle]   rewrite UninitSuper(#initializer`new)                      |From M UninitializedDispatchNode$UninitializedSuper |To M CachedDispatchNode                     |Reason unknown at Permute.ns:21
[truffle]   rewrite UninitMsgSend(#kernel)                             |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Permute.ns:22
[truffle]   rewrite UninitializedReceiverSend@43a1aa0b                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at Permute.ns:22
[truffle]   rewrite UninitMsgSend(#Array)                              |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Permute.ns:22
[truffle]   rewrite UninitializedReceiverSend@4ebcca8d                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M ClassSlotAccessNode                    |Reason unknown at Permute.ns:22
[truffle]   rewrite UninitMsgSend(#Benchmark)                          |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Permute.ns:23
[truffle]   rewrite UninitializedReceiverSend@543a934e                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M ClassSlotAccessNode                    |Reason unknown at Permute.ns:23
[truffle]   rewrite UninitMsgSend(#Object)                             |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Harness.ns:31
[truffle]   rewrite UninitializedLexicallyBound@100932b7               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedDispatchNode                     |Reason unknown at Harness.ns:31
[truffle]   rewrite UninitializedNode(SourceSection(source=Permute.ns, index=1133, length=87, characters=| private Array     = platform kernel Array.\n  private Benchmark = harness Benchmark.\n|)) |From M IsValueCheckNode$UninitializedNode     |To M ArgumentReadNode$LocalSelfReadNode     |Reason unknown at Permute.ns:22
[truffle]   rewrite UninitMsgSend(#benchmarkSuite:)                    |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Harness.ns:184
[truffle]   rewrite UninitializedReceiverSend@5e36334f                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedSlotWrite$ObjectSlotWrite        |Reason unknown at Harness.ns:184
IfSumGreaterNode: unwrapReceiver(condition) expected: DoubleLiteralNode, actual: UninitializedMessageSendNode level: 7
[truffle]   rewrite UninitMsgSend(#size)                               |From M MessageSendNode$UninitializedMessageSendNode |To M EagerUnaryPrimitiveNode                |Reason unknown at Harness.ns:185
[truffle]   rewrite UninitMsgSend(#at:)                                |From M MessageSendNode$UninitializedMessageSendNode |To M EagerBinaryPrimitiveNode               |Reason unknown at Harness.ns:186
[truffle]   rewrite UninitMsgSend(#asInteger)                          |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Harness.ns:186
[truffle]   rewrite UninitializedReceiverSend@76d63fd5                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedDispatchNode                     |Reason unknown at Harness.ns:186
[truffle]   rewrite ImplicitSend(#Integer)                             |From M ResolvingImplicitReceiverSend          |To M MessageSendNode$UninitializedMessageSendNode |Reason unknown at Kernel.ns:407
[truffle]   rewrite UninitMsgSend(#Integer)                            |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Kernel.ns:407
[truffle]   rewrite UninitializedLexicallyBound@2f132732               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M ClassSlotAccessNode                    |Reason unknown at Kernel.ns:407
[truffle]   rewrite UninitMsgSend(#fromString:)                        |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Kernel.ns:407
[truffle]   rewrite UninitializedReceiverSend@40d0c5d4                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedDispatchNode                     |Reason unknown at Kernel.ns:407
[truffle]   rewrite ImplicitSend(#vmMirror)                            |From M ResolvingImplicitReceiverSend          |To M MessageSendNode$UninitializedMessageSendNode |Reason unknown at Kernel.ns:252
[truffle]   rewrite UninitMsgSend(#vmMirror)                           |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Kernel.ns:252
[truffle]   rewrite UninitializedLexicallyBound@5767c3a                |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at Kernel.ns:252
[truffle]   rewrite UninitMsgSend(#intFromString:)                     |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Kernel.ns:252
[truffle]   rewrite UninitializedReceiverSend@4299c3d6                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedDispatchNode                     |Reason unknown at Kernel.ns:252
[truffle]   rewrite UninitMsgSend(#numIterations:)                     |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Harness.ns:186
[truffle]   rewrite UninitializedReceiverSend@56fc7892                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedSlotWrite$LongSlotWriteSet       |Reason unknown at Harness.ns:186
IfSumGreaterNode: unwrapReceiver(condition) expected: DoubleLiteralNode, actual: UninitializedMessageSendNode level: 7
[truffle]   rewrite UninitMsgSend(#size)                               |From M MessageSendNode$UninitializedMessageSendNode |To M EagerUnaryPrimitiveNode                |Reason unknown at Harness.ns:187
[truffle]   rewrite UninitMsgSend(#at:)                                |From M MessageSendNode$UninitializedMessageSendNode |To M EagerBinaryPrimitiveNode               |Reason unknown at Harness.ns:188
[truffle]   rewrite UninitMsgSend(#asInteger)                          |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Harness.ns:188
[truffle]   rewrite UninitializedReceiverSend@690c9979                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedDispatchNode                     |Reason unknown at Harness.ns:188
[truffle]   rewrite UninitMsgSend(#warmUp:)                            |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Harness.ns:188
[truffle]   rewrite UninitializedReceiverSend@597d7fa4                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedSlotWrite$LongSlotWriteSet       |Reason unknown at Harness.ns:188
IfSumGreaterNode: unwrapReceiver(condition) expected: DoubleLiteralNode, actual: UninitializedMessageSendNode level: 7
[truffle]   rewrite UninitMsgSend(#size)                               |From M MessageSendNode$UninitializedMessageSendNode |To M EagerUnaryPrimitiveNode                |Reason unknown at Harness.ns:189
[truffle]   rewrite UninitMsgSend(#at:)                                |From M MessageSendNode$UninitializedMessageSendNode |To M EagerBinaryPrimitiveNode               |Reason unknown at Harness.ns:190
[truffle]   rewrite UninitMsgSend(#asInteger)                          |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Harness.ns:190
[truffle]   rewrite UninitializedReceiverSend@42b361fd                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedDispatchNode                     |Reason unknown at Harness.ns:190
[truffle]   rewrite UninitMsgSend(#innerIterations:)                   |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Harness.ns:190
[truffle]   rewrite UninitializedReceiverSend@4ff9ef83                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedSlotWrite$LongSlotWriteSet       |Reason unknown at Harness.ns:190
IfSumGreaterNode: unwrapReceiver(condition) expected: DoubleLiteralNode, actual: UninitializedMessageSendNode level: 7
[truffle]   rewrite UninitMsgSend(#size)                               |From M MessageSendNode$UninitializedMessageSendNode |To M EagerUnaryPrimitiveNode                |Reason unknown at Harness.ns:191
[truffle]   rewrite UninitMsgSend(#runBenchmark)                       |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Harness.ns:203
[truffle]   rewrite UninitializedReceiverSend@1475dde3                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedDispatchNode                     |Reason unknown at Harness.ns:203
[truffle]   rewrite UninitMsgSend(#benchmarkSuite)                     |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Harness.ns:106
[truffle]   rewrite UninitializedLexicallyBound@4d90fa19               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at Harness.ns:106
[truffle]   rewrite UninitMsgSend(#newInstance)                        |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Harness.ns:106
[truffle]   rewrite UninitializedReceiverSend@4d9591df                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedDispatchNode                     |Reason unknown at Harness.ns:106
[truffle]   rewrite UninitMsgSend(#Permute)                            |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Permute.ns:60
[truffle]   rewrite UninitializedLexicallyBound@69369eeb               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M ClassSlotAccessNode                    |Reason unknown at Permute.ns:60
[truffle]   rewrite UninitMsgSend(#Benchmark)                          |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Permute.ns:26
[truffle]   rewrite UninitializedLexicallyBound@5396dceb               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at Permute.ns:26
[truffle]   rewrite UninitMsgSend(#new)                                |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Permute.ns:60
[truffle]   rewrite UninitializedReceiverSend@199cb4b2                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedDispatchNode                     |Reason unknown at Permute.ns:60
[truffle]   rewrite UninitMsgSend(#initializer`new)                    |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Permute.ns:26
[truffle]   rewrite UninitializedLexicallyBound@7866d537               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedDispatchNode                     |Reason unknown at Permute.ns:26
[truffle]   rewrite UninitMsgSend(#name)                               |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Harness.ns:108
[truffle]   rewrite UninitializedLexicallyBound@25fadd16               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at Harness.ns:108
[truffle]   rewrite UninitMsgSend(#print)                              |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Harness.ns:108
[truffle]   rewrite UninitializedReceiverSend@40ee2cc6                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedDispatchNode                     |Reason unknown at Harness.ns:108
[truffle]   rewrite ImplicitSend(#vmMirror)                            |From M ResolvingImplicitReceiverSend          |To M MessageSendNode$UninitializedMessageSendNode |Reason unknown at Kernel.ns:420
[truffle]   rewrite UninitMsgSend(#vmMirror)                           |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Kernel.ns:420
[truffle]   rewrite UninitializedLexicallyBound@3cab394d               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at Kernel.ns:420
[truffle]   rewrite UninitMsgSend(#printString:)                       |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Kernel.ns:420
[truffle]   rewrite UninitializedReceiverSend@722a9c82                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedDispatchNode                     |Reason unknown at Kernel.ns:420
Starting Permute benchmark ... [truffle]   rewrite UninitMsgSend(#doWarmup:)                          |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Harness.ns:110
[truffle]   rewrite UninitializedLexicallyBound@3072695f               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedDispatchNode                     |Reason unknown at Harness.ns:110
IfSumGreaterNode: expectedBool was false. level: 10
[truffle]   rewrite UninitMsgSend(#warmUp)                             |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Harness.ns:119
[truffle]   rewrite UninitializedLexicallyBound@efd0e5d                |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$LongSlotReadSet         |Reason unknown at Harness.ns:119
[truffle]   rewrite UninitMsgSend(#println)                            |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Harness.ns:120
[truffle]   rewrite UninitializedReceiverSend@699624e8                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedDispatchNode                     |Reason unknown at Harness.ns:120
[truffle]   rewrite ImplicitSend(#vmMirror)                            |From M ResolvingImplicitReceiverSend          |To M MessageSendNode$UninitializedMessageSendNode |Reason unknown at Kernel.ns:71
[truffle]   rewrite UninitMsgSend(#vmMirror)                           |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Kernel.ns:71
[truffle]   rewrite UninitializedLexicallyBound@6ab47748               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at Kernel.ns:71
[truffle]   rewrite UninitMsgSend(#asString)                           |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Kernel.ns:71
[truffle]   rewrite UninitializedLexicallyBound@725b57eb               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedDispatchNode                     |Reason unknown at Kernel.ns:71
[truffle]   rewrite UninitMsgSend(#printNewline:)                      |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Kernel.ns:71
[truffle]   rewrite UninitializedReceiverSend@1432301b                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedDispatchNode                     |Reason unknown at Kernel.ns:71

[truffle]   rewrite UninitMsgSend(#benchmarkSuite)                     |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Harness.ns:111
[truffle]   rewrite UninitializedLexicallyBound@4c5bf711               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at Harness.ns:111
[truffle]   rewrite UninitMsgSend(#newInstance)                        |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Harness.ns:111
[truffle]   rewrite UninitializedReceiverSend@59cc7e5                  |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedDispatchNode                     |Reason unknown at Harness.ns:111
[truffle]   rewrite ClassSlotAccessNode@2dd03cb2                       |From M ClassSlotAccessNode                    |To M UninitializedDispatchNode$UninitializedLexicallyBound |Reason unknown at Permute.ns:60
[truffle]   rewrite UninitializedLexicallyBound@286763fb               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M ClassSlotAccessNode                    |Reason unknown at Permute.ns:60
[truffle]   rewrite UninitMsgSend(#doRuns:)                            |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Harness.ns:111
[truffle]   rewrite UninitializedLexicallyBound@3b17fa99               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedDispatchNode                     |Reason unknown at Harness.ns:111
[truffle]   rewrite UninitMsgSend(#numIterations)                      |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Harness.ns:156
[truffle]   rewrite UninitializedLexicallyBound@58d7a1f1               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$LongSlotReadSet         |Reason unknown at Harness.ns:156
[truffle]   rewrite UninitMsgSend(#measure:)                           |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Harness.ns:157
[truffle]   rewrite UninitializedLexicallyBound@744e23f5               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M LexicallyBoundDispatchNode             |Reason unknown at Harness.ns:157
[truffle]   rewrite ImplicitSend(#system)                              |From M ResolvingImplicitReceiverSend          |To M MessageSendNode$UninitializedMessageSendNode |Reason unknown at Harness.ns:144
[truffle]   rewrite UninitMsgSend(#system)                             |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Harness.ns:144
[truffle]   rewrite UninitializedLexicallyBound@6725ee3c               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at Harness.ns:144
IncrementOperationNode: exp instanceof EagerBinaryPrimitiveNode, actual: TicksPrimNodeGen level: 5
IfSumGreaterNode: expectedBool was false. level: 10
[truffle]   rewrite UninitMsgSend(#innerIterations)                    |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Harness.ns:145
[truffle]   rewrite UninitializedLexicallyBound@30b3462                |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$LongSlotReadSet         |Reason unknown at Harness.ns:145
[truffle]   rewrite UninitMsgSend(#numThreads)                         |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Harness.ns:145
[truffle]   rewrite UninitializedLexicallyBound@4b176e31               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$LongSlotReadSet         |Reason unknown at Harness.ns:145
[truffle]   rewrite UninitMsgSend(#innerBenchmarkLoop:numThreads:)     |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Harness.ns:145
[truffle]   rewrite UninitializedReceiverSend@381d95ab                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedDispatchNode                     |Reason unknown at Harness.ns:145
IfSumGreaterNode: expectedBool was false. level: 10
[truffle]   rewrite UninitMsgSend(#benchmark)                          |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Harness.ns:34
[truffle]   rewrite UninitializedLexicallyBound@1b3f7956               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedDispatchNode                     |Reason unknown at Harness.ns:34
[truffle]   rewrite ImplicitSend(#count:)                              |From M ResolvingImplicitReceiverSend          |To M MessageSendNode$UninitializedMessageSendNode |Reason unknown at Permute.ns:31
[truffle]   rewrite UninitMsgSend(#count:)                             |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Permute.ns:31
[truffle]   rewrite UninitializedLexicallyBound@6ba9eae6               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotWrite$UnwrittenSlotWrite     |Reason unknown at Permute.ns:31
[truffle]   rewrite ImplicitSend(#Array)                               |From M ResolvingImplicitReceiverSend          |To M MessageSendNode$UninitializedMessageSendNode |Reason unknown at Permute.ns:32
[truffle]   rewrite UninitMsgSend(#Array)                              |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Permute.ns:32
[truffle]   rewrite UninitializedLexicallyBound@3fcd9af5               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at Permute.ns:32
[truffle]   rewrite UninitMsgSend(#new:)                               |From M MessageSendNode$UninitializedMessageSendNode |To M EagerBinaryPrimitiveNode               |Reason unknown at Permute.ns:32
[truffle]   rewrite ImplicitSend(#v:)                                  |From M ResolvingImplicitReceiverSend          |To M MessageSendNode$UninitializedMessageSendNode |Reason unknown at Permute.ns:32
[truffle]   rewrite UninitMsgSend(#v:)                                 |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Permute.ns:32
[truffle]   rewrite UninitializedLexicallyBound@7152b227               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotWrite$UnwrittenSlotWrite     |Reason unknown at Permute.ns:32
[truffle]   rewrite UninitMsgSend(#permute:)                           |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Permute.ns:33
[truffle]   rewrite UninitializedLexicallyBound@55889831               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedDispatchNode                     |Reason unknown at Permute.ns:33
[truffle]   rewrite UninitMsgSend(#count)                              |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Permute.ns:42
[truffle]   rewrite UninitializedLexicallyBound@641ba47                |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$LongSlotReadSet         |Reason unknown at Permute.ns:42
[truffle]   rewrite ImplicitSend(#count:)                              |From M ResolvingImplicitReceiverSend          |To M MessageSendNode$UninitializedMessageSendNode |Reason unknown at Permute.ns:42
[truffle]   rewrite UninitMsgSend(#count:)                             |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Permute.ns:42
[truffle]   rewrite UninitializedLexicallyBound@2bcf8583               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotWrite$LongSlotWriteSet       |Reason unknown at Permute.ns:42
IfSumGreaterNode: condition.getPrimitive() expected: GreaterThanPrim, actual: UnequalsPrimNodeGen level: 8
[truffle]   rewrite UninitMsgSend(#permute:)                           |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Permute.ns:45
[truffle]   rewrite UninitializedLexicallyBound@5eb0898b               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedDispatchNode                     |Reason unknown at Permute.ns:45
[truffle]   rewrite UninitMsgSend(#swap:with:)                         |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Permute.ns:47
[truffle]   rewrite UninitializedLexicallyBound@55a89398               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedDispatchNode                     |Reason unknown at Permute.ns:47
[truffle]   rewrite UninitMsgSend(#v)                                  |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Permute.ns:54
[truffle]   rewrite UninitializedLexicallyBound@29cf733                |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at Permute.ns:54
[truffle]   rewrite UninitMsgSend(#at:)                                |From M MessageSendNode$UninitializedMessageSendNode |To M EagerBinaryPrimitiveNode               |Reason unknown at Permute.ns:54
[truffle]   rewrite UninitMsgSend(#v)                                  |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Permute.ns:55
[truffle]   rewrite UninitializedLexicallyBound@bb7b456                |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at Permute.ns:55
[truffle]   rewrite UninitMsgSend(#v)                                  |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Permute.ns:55
[truffle]   rewrite UninitializedLexicallyBound@5191987a               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at Permute.ns:55
[truffle]   rewrite UninitMsgSend(#at:)                                |From M MessageSendNode$UninitializedMessageSendNode |To M EagerBinaryPrimitiveNode               |Reason unknown at Permute.ns:55
[truffle]   rewrite UninitMsgSend(#at:put:)                            |From M MessageSendNode$UninitializedMessageSendNode |To M EagerTernaryPrimitiveNode              |Reason unknown at Permute.ns:55
[truffle]   rewrite UninitMsgSend(#v)                                  |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Permute.ns:56
[truffle]   rewrite UninitializedLexicallyBound@4034e583               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at Permute.ns:56
[truffle]   rewrite UninitMsgSend(#at:put:)                            |From M MessageSendNode$UninitializedMessageSendNode |To M EagerTernaryPrimitiveNode              |Reason unknown at Permute.ns:56
[truffle]   rewrite UninitMsgSend(#permute:)                           |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Permute.ns:48
