Source Section	Access Type	Data Type	Count
Richards.ns pos=8422 len=11	read	TaskControlBlock	23245
Richards.ns pos=8422 len=11	read	ALL	23245
Richards.ns pos=8520 len=6	read	Nil	9998
Richards.ns pos=8520 len=6	read	ALL	9998
Richards.ns pos=8590 len=8	read	Integer	9998
Richards.ns pos=8590 len=8	read	ALL	9998
Richards.ns pos=8601 len=11	read	TaskControlBlock	9998
Richards.ns pos=8601 len=11	read	ALL	9998
Richards.ns pos=8613 len=8	read	Integer	9998
Richards.ns pos=8613 len=8	read	ALL	9998
Richards.ns pos=8875 len=11	read	TaskControlBlock	23247
Richards.ns pos=8875 len=11	read	ALL	23247
Richards.ns pos=8914 len=11	read	TaskControlBlock	23247
Richards.ns pos=8914 len=11	read	ALL	23247
Richards.ns pos=8988 len=6	read	Nil	106604
Richards.ns pos=8988 len=6	read	ALL	106604
Richards.ns pos=8998 len=11	read	Nil	1
Richards.ns pos=8998 len=11	read	TaskControlBlock	106603
Richards.ns pos=8998 len=11	read	ALL	106604
Richards.ns pos=9034 len=11	read	TaskControlBlock	106603
Richards.ns pos=9034 len=11	read	ALL	106603
Richards.ns pos=9104 len=11	read	TaskControlBlock	40813
Richards.ns pos=9104 len=11	read	ALL	40813
Richards.ns pos=9116 len=4	read	TaskControlBlock	40813
Richards.ns pos=9116 len=4	read	ALL	40813
Richards.ns pos=9178 len=11	read	TaskControlBlock	65789
Richards.ns pos=9178 len=11	read	ALL	65789
Richards.ns pos=9190 len=8	read	Integer	65789
Richards.ns pos=9190 len=8	read	ALL	65789
Richards.ns pos=9212 len=7	read	False	65789
Richards.ns pos=9212 len=7	read	ALL	65789
Richards.ns pos=9291 len=11	read	TaskControlBlock	65789
Richards.ns pos=9291 len=11	read	ALL	65789
Richards.ns pos=9441 len=6	read	Nil	20113
Richards.ns pos=9441 len=6	read	ALL	20113
Richards.ns pos=9455 len=6	read	Nil	20113
Richards.ns pos=9455 len=6	read	ALL	20113
Richards.ns pos=9530 len=6	read	Nil	10466
Richards.ns pos=9530 len=6	read	ALL	10466
Richards.ns pos=9554 len=4	read	Nil	10126
Richards.ns pos=9554 len=4	read	Packet	340
Richards.ns pos=9554 len=4	read	ALL	10466
Richards.ns pos=9833 len=6	read	Nil	1
Richards.ns pos=9833 len=6	read	ALL	1
Richards.ns pos=9926 len=6	read	Nil	1
Richards.ns pos=9926 len=6	read	ALL	1
Richards.ns pos=9960 len=6	read	Nil	1
Richards.ns pos=9960 len=6	read	ALL	1
Richards.ns pos=10053 len=8	read	Nil	8486
Richards.ns pos=10053 len=8	read	Packet	813
Richards.ns pos=10053 len=8	read	ALL	9299
Richards.ns pos=10143 len=6	read	Nil	1499
Richards.ns pos=10143 len=6	read	Packet	827
Richards.ns pos=10143 len=6	read	ALL	2326
Richards.ns pos=10605 len=5	read	Array class	7
Richards.ns pos=10605 len=5	read	ALL	7
Richards.ns pos=10989 len=14	read	False	2
Richards.ns pos=10989 len=14	read	True	3
Richards.ns pos=10989 len=14	read	ALL	5
Richards.ns pos=11039 len=12	read	False	5
Richards.ns pos=11039 len=12	read	ALL	5
Richards.ns pos=11087 len=12	read	True	5
Richards.ns pos=11087 len=12	read	ALL	5
Richards.ns pos=11864 len=12	read	False	101042
Richards.ns pos=11864 len=12	read	True	5561
Richards.ns pos=11864 len=12	read	ALL	106603
Richards.ns pos=11882 len=14	read	False	59879
Richards.ns pos=11882 len=14	read	True	41163
Richards.ns pos=11882 len=14	read	ALL	101042
Richards.ns pos=11907 len=12	read	False	24627
Richards.ns pos=11907 len=12	read	True	35252
Richards.ns pos=11907 len=12	read	ALL	59879
Richards.ns pos=12050 len=14	read	False	24627
Richards.ns pos=12050 len=14	read	True	41162
Richards.ns pos=12050 len=14	read	ALL	65789
Richards.ns pos=12071 len=12	read	False	17913
Richards.ns pos=12071 len=12	read	True	23249
Richards.ns pos=12071 len=12	read	ALL	41162
Richards.ns pos=12090 len=12	read	False	23249
Richards.ns pos=12090 len=12	read	ALL	23249
Richards.ns pos=12970 len=6	read	Nil	23245
Richards.ns pos=12970 len=6	read	ALL	23245
Richards.ns pos=12980 len=5	read	Nil	14758
Richards.ns pos=12980 len=5	read	Packet	8487
Richards.ns pos=12980 len=5	read	ALL	23245
Richards.ns pos=13076 len=8	read	Integer	14758
Richards.ns pos=13076 len=8	read	ALL	14758
Richards.ns pos=13095 len=8	read	Integer	14758
Richards.ns pos=13095 len=8	read	ALL	14758
Richards.ns pos=13184 len=5	read	Packet	8486
Richards.ns pos=13184 len=5	read	ALL	8486
Richards.ns pos=13325 len=5	read	Packet	23249
Richards.ns pos=13325 len=5	read	ALL	23249
Richards.ns pos=13358 len=4	read	Nil	14760
Richards.ns pos=13358 len=4	read	Packet	8489
Richards.ns pos=13358 len=4	read	ALL	23249
Richards.ns pos=13374 len=6	read	Nil	23249
Richards.ns pos=13374 len=6	read	ALL	23249
Richards.ns pos=13384 len=5	read	Nil	14760
Richards.ns pos=13384 len=5	read	Packet	8489
Richards.ns pos=13384 len=5	read	ALL	23249
Richards.ns pos=13512 len=6	read	Nil	42539
Richards.ns pos=13512 len=6	read	ALL	42539
Richards.ns pos=13531 len=8	read	Block	65789
Richards.ns pos=13531 len=8	read	ALL	65789
Richards.ns pos=13561 len=6	read	DeviceTaskDataRecord	27884
Richards.ns pos=13561 len=6	read	HandlerTaskDataRecord	23251
Richards.ns pos=13561 len=6	read	IdleTaskDataRecord	10000
Richards.ns pos=13561 len=6	read	WorkerTaskDataRecord	4654
Richards.ns pos=13561 len=6	read	ALL	65789
Sieve.ns pos=1303 len=5	read	Array class	99
Sieve.ns pos=1303 len=5	read	ALL	99
Sort.ns pos=1240 len=6	read	Kernel	2
Sort.ns pos=1240 len=6	read	ALL	2
Sort.ns pos=1274 len=9	read	Benchmark class	2
Sort.ns pos=1274 len=9	read	ALL	2
Sort.ns pos=1408 len=6	read	Random class	300
Sort.ns pos=1408 len=6	read	ALL	300
Sort.ns pos=1610 len=8	read	Integer	298
Sort.ns pos=1610 len=8	read	ALL	298
Sort.ns pos=1664 len=7	read	Integer	298
Sort.ns pos=1664 len=7	read	ALL	298
Sort.ns pos=2237 len=5	read	Array class	299
Sort.ns pos=2237 len=5	read	ALL	299
Sort.ns pos=2367 len=7	read	Integer	472997
Sort.ns pos=2367 len=7	read	ALL	472997
Sort.ns pos=2424 len=8	read	Integer	472997
Sort.ns pos=2424 len=8	read	ALL	472997
Sort.ns pos=4075 len=4	read	Nil	50200
Sort.ns pos=4075 len=4	read	TreeNode	49799
Sort.ns pos=4075 len=4	read	ALL	99999
Sort.ns pos=4093 len=4	read	TreeNode	49799
Sort.ns pos=4093 len=4	read	ALL	49799
Sort.ns pos=4099 len=5	read	Integer	49799
Sort.ns pos=4099 len=5	read	ALL	49799
Sort.ns pos=4108 len=5	read	Integer	49799
Sort.ns pos=4108 len=5	read	ALL	49799
Sort.ns pos=4118 len=4	read	TreeNode	49799
Sort.ns pos=4118 len=4	read	ALL	49799
Sort.ns pos=4144 len=5	read	Nil	49900
Sort.ns pos=4144 len=5	read	TreeNode	50099
Sort.ns pos=4144 len=5	read	ALL	99999
Sort.ns pos=4162 len=5	read	TreeNode	50099
Sort.ns pos=4162 len=5	read	ALL	50099
Sort.ns pos=4168 len=5	read	Integer	50099
Sort.ns pos=4168 len=5	read	ALL	50099
Sort.ns pos=4177 len=5	read	Integer	50099
Sort.ns pos=4177 len=5	read	ALL	50099
Sort.ns pos=4187 len=5	read	TreeNode	50099
Sort.ns pos=4187 len=5	read	ALL	50099
Sort.ns pos=4245 len=5	read	Integer	1115899
Sort.ns pos=4245 len=5	read	ALL	1115899
Sort.ns pos=4280 len=4	read	Nil	49799
Sort.ns pos=4280 len=4	read	TreeNode	447300
Sort.ns pos=4280 len=4	read	ALL	497099
Sort.ns pos=4362 len=4	read	TreeNode	447299
Sort.ns pos=4362 len=4	read	ALL	447299
Sort.ns pos=4410 len=5	read	Nil	50099
Sort.ns pos=4410 len=5	read	TreeNode	568700
Sort.ns pos=4410 len=5	read	ALL	618799
Sort.ns pos=4494 len=5	read	TreeNode	568699
Sort.ns pos=4494 len=5	read	ALL	568699
Storage.ns pos=1363 len=6	read	Random class	99
Storage.ns pos=1363 len=6	read	ALL	99
Storage.ns pos=1443 len=5	read	Integer	99
Storage.ns pos=1443 len=5	read	ALL	99
Storage.ns pos=1590 len=5	read	Integer	546099
Storage.ns pos=1590 len=5	read	ALL	546099
Storage.ns pos=1641 len=5	read	Array class	409599
Storage.ns pos=1641 len=5	read	ALL	409599
Storage.ns pos=1710 len=5	read	Array class	136499
Storage.ns pos=1710 len=5	read	ALL	136499
System.ns pos=1604 len=8	read	VmMirror	36
System.ns pos=1604 len=8	read	ALL	36
Towers.ns pos=1369 len=5	read	Array	820499
Towers.ns pos=1369 len=5	read	ALL	820499
Towers.ns pos=1412 len=4	read	Integer	807699
Towers.ns pos=1412 len=4	read	ALL	807699
Towers.ns pos=1424 len=4	read	Integer	807699
Towers.ns pos=1424 len=4	read	ALL	807699
Towers.ns pos=1534 len=5	read	Array	820499
Towers.ns pos=1534 len=5	read	ALL	820499
Towers.ns pos=1628 len=5	read	Array	819099
Towers.ns pos=1628 len=5	read	ALL	819099
Towers.ns pos=1759 len=5	read	Array	819099
Towers.ns pos=1759 len=5	read	ALL	819099
Towers.ns pos=1783 len=4	read	Nil	12600
Towers.ns pos=1783 len=4	read	TowersDisk	806499
Towers.ns pos=1783 len=4	read	ALL	819099
Towers.ns pos=1966 len=9	read	Integer	819099
Towers.ns pos=1966 len=9	read	ALL	819099
Towers.ns pos=2580 len=5	read	Array class	99
Towers.ns pos=2580 len=5	read	ALL	99
Towers.ns pos=2701 len=9	read	Integer	99
Towers.ns pos=2701 len=9	read	ALL	99
AllSmall.ns pos=4327 len=10	write	ALL	35
AllSmall.ns pos=4347 len=21	write	ALL	35
AllSmall.ns pos=4378 len=22	write	ALL	35
AllSmall.ns pos=4410 len=15	write	ALL	35
AllSmall.ns pos=4855 len=66	write	ALL	35
Bounce.ns pos=2017 len=12	write	ALL	499999
Bounce.ns pos=2037 len=12	write	ALL	499999
Bounce.ns pos=2086 len=10	write	ALL	35799
Bounce.ns pos=2098 len=19	write	ALL	35799
Bounce.ns pos=2167 len=5	write	ALL	35399
Bounce.ns pos=2179 len=15	write	ALL	35399
Bounce.ns pos=2253 len=10	write	ALL	35499
Bounce.ns pos=2265 len=19	write	ALL	35499
Bounce.ns pos=2334 len=5	write	ALL	35899
Bounce.ns pos=2346 len=15	write	ALL	35899
Collections.ns pos=5307 len=17	write	ALL	13
Collections.ns pos=5885 len=17	write	ALL	1
Collections.ns pos=5922 len=45	write	ALL	1
DeltaBlue.ns pos=5943 len=10	write	ALL	6699
DeltaBlue.ns pos=7980 len=15	write	ALL	3999
DeltaBlue.ns pos=8771 len=29	write	ALL	7399
DeltaBlue.ns pos=9138 len=17	write	ALL	499
DeltaBlue.ns pos=9167 len=38	write	ALL	499
DeltaBlue.ns pos=9217 len=10	write	ALL	499
DeltaBlue.ns pos=10412 len=8	write	ALL	9999
DeltaBlue.ns pos=18684 len=10	write	ALL	14599
DeltaBlue.ns pos=18848 len=18	write	ALL	13099
DeltaBlue.ns pos=19036 len=10	write	ALL	13099
DeltaBlue.ns pos=20163 len=15	write	ALL	1999
DeltaBlue.ns pos=20777 len=20	write	ALL	2198
DeltaBlue.ns pos=20998 len=21	write	ALL	4198
DeltaBlue.ns pos=21437 len=20	write	ALL	5998
DeltaBlue.ns pos=21932 len=15	write	ALL	6398
DeltaBlue.ns pos=22461 len=49	write	ALL	9999
DeltaBlue.ns pos=22522 len=13	write	ALL	9999
DeltaBlue.ns pos=23546 len=15	write	ALL	203999
DeltaBlue.ns pos=23586 len=15	write	ALL	3999
DeltaBlue.ns pos=24504 len=15	write	ALL	1999
DeltaBlue.ns pos=25038 len=46	write	ALL	47299
DeltaBlue.ns pos=25109 len=46	write	ALL	1099
DeltaBlue.ns pos=25872 len=49	write	ALL	10599
DeltaBlue.ns pos=25933 len=52	write	ALL	10599
DeltaBlue.ns pos=26822 len=17	write	ALL	3098
DeltaBlue.ns pos=27000 len=17	write	ALL	999
DeltaBlue.ns pos=27145 len=96	write	ALL	3698
DeltaBlue.ns pos=27539 len=17	write	ALL	1298
DeltaBlue.ns pos=27796 len=22	write	ALL	2899
DeltaBlue.ns pos=27833 len=22	write	ALL	2899
DeltaBlue.ns pos=29907 len=18	write	ALL	499
DeltaBlue.ns pos=30012 len=13	write	ALL	4199
Fannkuch.ns pos=2954 len=12	write	ALL	3
GCBench.ns pos=3228 len=41	write	ALL	4
GCBench.ns pos=3277 len=41	write	ALL	4
GCBench.ns pos=3326 len=37	write	ALL	4
GCBench.ns pos=3371 len=37	write	ALL	4
GCBench.ns pos=3416 len=37	write	ALL	4
GCBench.ns pos=5250 len=17	write	ALL	20744
GCBench.ns pos=5282 len=18	write	ALL	20744
Harness.ns pos=2159 len=38	write	ALL	642599
Harness.ns pos=5524 len=23	write	ALL	1275
Json.ns pos=32905 len=17	write	ALL	25820
Json.ns pos=32930 len=19	write	ALL	25820
Json.ns pos=33045 len=29	write	ALL	25819
Json.ns pos=33146 len=20	write	ALL	2660
Json.ns pos=33600 len=17	write	ALL	2660
Kernel.ns pos=23566 len=20	write	ALL	7902
Kernel.ns pos=23638 len=21	write	ALL	65231
Kernel.ns pos=24341 len=18	write	ALL	999
Kernel.ns pos=24367 len=17	write	ALL	999
Kernel.ns pos=24392 len=12	write	ALL	999
Kernel.ns pos=25655 len=23	write	ALL	30699
LanguageFeatures.ns pos=3400 len=11	write	ALL	9
LanguageFeatures.ns pos=3499 len=21	write	ALL	199999
LanguageFeatures.ns pos=3530 len=21	write	ALL	199999
LanguageFeatures.ns pos=3561 len=21	write	ALL	199999
LanguageFeatures.ns pos=3592 len=21	write	ALL	199999
LanguageFeatures.ns pos=3623 len=21	write	ALL	199999
LanguageFeatures.ns pos=3655 len=21	write	ALL	199999
LanguageFeatures.ns pos=3686 len=21	write	ALL	199999
LanguageFeatures.ns pos=3717 len=21	write	ALL	199999
LanguageFeatures.ns pos=3748 len=21	write	ALL	199999
LanguageFeatures.ns pos=3779 len=21	write	ALL	199999
LanguageFeatures.ns pos=3811 len=21	write	ALL	199999
LanguageFeatures.ns pos=3842 len=21	write	ALL	199999
LanguageFeatures.ns pos=3873 len=21	write	ALL	199999
LanguageFeatures.ns pos=3904 len=21	write	ALL	199999
LanguageFeatures.ns pos=3935 len=21	write	ALL	199999
LanguageFeatures.ns pos=3967 len=21	write	ALL	199999
LanguageFeatures.ns pos=3998 len=21	write	ALL	199999
LanguageFeatures.ns pos=4029 len=21	write	ALL	199999
LanguageFeatures.ns pos=4060 len=21	write	ALL	199999
LanguageFeatures.ns pos=4091 len=21	write	ALL	199999
LanguageFeatures.ns pos=4123 len=21	write	ALL	199999
LanguageFeatures.ns pos=4154 len=21	write	ALL	199999
LanguageFeatures.ns pos=4185 len=21	write	ALL	199999
LanguageFeatures.ns pos=4216 len=21	write	ALL	199999
LanguageFeatures.ns pos=4247 len=21	write	ALL	199999
LanguageFeatures.ns pos=4279 len=21	write	ALL	199999
LanguageFeatures.ns pos=4310 len=21	write	ALL	199999
LanguageFeatures.ns pos=4341 len=21	write	ALL	199999
LanguageFeatures.ns pos=4372 len=21	write	ALL	199999
LanguageFeatures.ns pos=4403 len=21	write	ALL	199999
LanguageFeatures.ns pos=4794 len=14	write	ALL	199999
LanguageFeatures.ns pos=14790 len=13	write	ALL	999
List.ns pos=1685 len=35	write	ALL	3085
NBody.ns pos=1955 len=38	write	ALL	2499999
NBody.ns pos=2011 len=38	write	ALL	2499999
NBody.ns pos=2067 len=38	write	ALL	2499999
NBody.ns pos=2124 len=38	write	ALL	2499999
NBody.ns pos=2180 len=38	write	ALL	2499999
NBody.ns pos=2236 len=38	write	ALL	2499999
NBody.ns pos=2336 len=26	write	ALL	1249999
NBody.ns pos=2377 len=26	write	ALL	1249999
NBody.ns pos=2418 len=26	write	ALL	1249999
Permute.ns pos=1302 len=9	write	ALL	99
Permute.ns pos=1319 len=20	write	ALL	99
Permute.ns pos=1487 len=17	write	ALL	865999
Queens.ns pos=1513 len=39	write	ALL	999
Queens.ns pos=1560 len=39	write	ALL	999
Queens.ns pos=1607 len=39	write	ALL	999
Queens.ns pos=1654 len=37	write	ALL	999
Richards.ns pos=1378 len=15	write	ALL	9293
Richards.ns pos=1487 len=21	write	ALL	9295
Richards.ns pos=2451 len=23	write	ALL	2324
Richards.ns pos=2768 len=27	write	ALL	9299
Richards.ns pos=2835 len=34	write	ALL	9299
Richards.ns pos=2907 len=16	write	ALL	9299
Richards.ns pos=3373 len=21	write	ALL	9999
Richards.ns pos=3587 len=25	write	ALL	5006
Richards.ns pos=3715 len=41	write	ALL	4991
Richards.ns pos=4488 len=12	write	ALL	5
Richards.ns pos=4997 len=158	write	ALL	2326
Richards.ns pos=5179 len=26	write	ALL	2326
Richards.ns pos=5229 len=8	write	ALL	2326
Richards.ns pos=5298 len=21	write	ALL	9307
Richards.ns pos=5370 len=8	write	ALL	356
Richards.ns pos=7829 len=25	write	ALL	9296
Richards.ns pos=8268 len=39	write	ALL	23245
Richards.ns pos=8322 len=12	write	ALL	23245
Richards.ns pos=8349 len=29	write	ALL	23245
Richards.ns pos=9090 len=30	write	ALL	40813
Richards.ns pos=9156 len=42	write	ALL	65789
Richards.ns pos=9277 len=33	write	ALL	65789
Richards.ns pos=9435 len=12	write	ALL	20113
Richards.ns pos=9612 len=12	write	ALL	10126
Richards.ns pos=10016 len=45	write	ALL	9299
Richards.ns pos=10108 len=41	write	ALL	2326
Richards.ns pos=11142 len=25	write	ALL	19301
Richards.ns pos=11208 len=25	write	ALL	23253
Richards.ns pos=11274 len=25	write	ALL	14764
Richards.ns pos=11337 len=21	write	ALL	8489
Richards.ns pos=11366 len=22	write	ALL	8489
Richards.ns pos=11396 len=22	write	ALL	8489
Richards.ns pos=11455 len=52	write	ALL	14760
Richards.ns pos=11472 len=35	write	ALL	14760
Richards.ns pos=11487 len=20	write	ALL	14760
Richards.ns pos=11544 len=37	write	ALL	1
Richards.ns pos=11561 len=20	write	ALL	1
Richards.ns pos=11589 len=21	write	ALL	1
Richards.ns pos=11657 len=20	write	ALL	2
Richards.ns pos=11685 len=36	write	ALL	2
Richards.ns pos=11700 len=21	write	ALL	2
Richards.ns pos=13014 len=14	write	ALL	14758
Richards.ns pos=13150 len=39	write	ALL	8486
Richards.ns pos=13342 len=20	write	ALL	23249
Sort.ns pos=2287 len=32	write	ALL	597
Sort.ns pos=2298 len=21	write	ALL	597
Sort.ns pos=2387 len=14	write	ALL	2897
Sort.ns pos=2444 len=14	write	ALL	1597
Sort.ns pos=4314 len=22	write	ALL	49799
Sort.ns pos=4445 len=23	write	ALL	50099
Storage.ns pos=1381 len=9	write	ALL	99
Storage.ns pos=1582 len=17	write	ALL	546099
Towers.ns pos=1517 len=9	write	ALL	820499
Towers.ns pos=1799 len=9	write	ALL	819099
Towers.ns pos=1954 len=25	write	ALL	819099
Towers.ns pos=2572 len=20	write	ALL	99
Towers.ns pos=2638 len=13	write	ALL	99
